window_index,start_s,end_s,predicted_label,focus_probability
249,498.0,502.0,unfocus,0.00791769528860327
250,500.0,504.0,unfocus,1.6830747757933623e-05
251,502.0,506.0,unfocus,1.1131187674871309e-05
252,504.0,508.0,unfocus,0.02220508032807433
253,506.0,510.0,unfocus,0.06959140004265259
254,508.0,512.0,unfocus,0.0889572371750594
255,510.0,514.0,unfocus,0.052165655982359706
256,512.0,516.0,unfocus,9.495769527949488e-06
257,514.0,518.0,unfocus,7.040005132129727e-07
258,516.0,520.0,unfocus,3.19576366244554e-07
259,518.0,522.0,unfocus,1.4087751068629691e-05
260,520.0,524.0,unfocus,0.004277045717588063
261,522.0,526.0,unfocus,0.002783909898407704
262,524.0,528.0,unfocus,0.012552026071885323
263,526.0,530.0,unfocus,0.01812639206384668
264,528.0,532.0,unfocus,8.188252389509879e-06
265,530.0,534.0,unfocus,0.006676545022752682
266,532.0,536.0,unfocus,0.00929619338152242
267,534.0,538.0,unfocus,0.002597163007101182
268,536.0,540.0,unfocus,1.0836852674158908e-06
269,538.0,542.0,unfocus,6.2547061761205455e-06
270,540.0,544.0,unfocus,0.004938211217115968
271,542.0,546.0,unfocus,6.551298988193563e-06
272,544.0,548.0,unfocus,4.819939885948371e-07
273,546.0,550.0,unfocus,0.0027622474097431203
274,548.0,552.0,unfocus,0.004140651491148656
275,550.0,554.0,unfocus,0.0030499288685894646
276,552.0,556.0,unfocus,0.008874778220634143
277,554.0,558.0,unfocus,0.006106194988313865
278,556.0,560.0,unfocus,7.41046378579381e-06
279,558.0,562.0,unfocus,5.869726807267435e-06
280,560.0,564.0,unfocus,3.60091327189186e-06
281,562.0,566.0,unfocus,1.12124179115168e-05
282,564.0,568.0,unfocus,1.5584698994922238e-05
283,566.0,570.0,unfocus,0.002935066732918213
284,568.0,572.0,unfocus,0.004039109812843718
285,570.0,574.0,unfocus,0.003942563920065984
286,572.0,576.0,unfocus,0.005644256561410755
287,574.0,578.0,unfocus,0.004616890954538521
288,576.0,580.0,unfocus,4.599292748088082e-06
289,578.0,582.0,unfocus,0.0032147870958311215
290,580.0,584.0,unfocus,0.025794376861087688
291,582.0,586.0,unfocus,0.006323603819672714
292,584.0,588.0,unfocus,0.0029964585122284624
293,586.0,590.0,unfocus,1.799952628355265e-05
294,588.0,592.0,unfocus,0.010825430301569522
295,590.0,594.0,unfocus,0.003021476782777688
296,592.0,596.0,unfocus,4.938930085907579e-06
297,594.0,598.0,unfocus,8.110793601679735e-06
