window_index,start_s,end_s,predicted_label,focus_probability
271,572.0,576.0,unfocus,0.21891255703507356
272,574.0,578.0,focus,0.7749718961567481
273,576.0,580.0,focus,0.9047875099733678
274,578.0,582.0,focus,0.9965763062918924
275,580.0,584.0,focus,0.984861410147802
276,582.0,586.0,focus,0.9548866484813949
277,584.0,588.0,focus,0.9967335722032962
278,586.0,590.0,focus,0.9977289978595945
279,588.0,592.0,focus,0.9963544176663127
280,590.0,594.0,focus,0.992241265966516
281,592.0,596.0,focus,0.9978498590934594
282,594.0,598.0,focus,0.9731333375693918
