window_index,start_s,end_s,predicted_label,focus_probability
210,420.0,424.0,unfocus,0.3326741013097108
211,422.0,426.0,unfocus,0.05027735342848629
212,424.0,428.0,unfocus,1.144239078504873e-05
213,426.0,430.0,unfocus,0.011001367600270954
214,428.0,432.0,unfocus,0.0067683642806869535
215,430.0,434.0,unfocus,1.4526919707586982e-05
216,432.0,436.0,unfocus,0.06273029556686063
217,434.0,438.0,unfocus,0.14109316946320993
218,436.0,440.0,unfocus,0.0533088428446654
219,438.0,442.0,unfocus,0.06299509050384473
220,440.0,444.0,unfocus,0.0961921833521221
221,442.0,446.0,unfocus,0.0348260822635382
222,444.0,448.0,unfocus,1.1653797218356468e-05
223,446.0,450.0,unfocus,1.3229965753924814e-06
224,448.0,452.0,unfocus,0.007098960121455063
225,450.0,454.0,unfocus,0.0037024424252061787
226,452.0,456.0,unfocus,5.525920264091838e-06
227,454.0,458.0,unfocus,1.5540162908040692e-05
228,456.0,460.0,unfocus,1.2405587877464566e-06
229,458.0,462.0,unfocus,8.118418332594971e-07
230,460.0,464.0,unfocus,0.004161561811928673
231,462.0,466.0,unfocus,0.0040614676511550344
232,464.0,468.0,unfocus,5.251367717645345e-06
233,466.0,470.0,unfocus,1.5949677483256208e-05
234,468.0,472.0,unfocus,0.0027583119747396677
235,470.0,474.0,unfocus,0.003952065310961829
236,472.0,476.0,unfocus,0.051671302226602045
237,474.0,478.0,unfocus,1.3156478577127107e-06
238,476.0,480.0,unfocus,3.2307395103053946e-06
239,478.0,482.0,unfocus,0.002761925611285408
240,480.0,484.0,unfocus,0.008694318018363633
241,482.0,486.0,unfocus,4.4084401946375955e-06
242,484.0,488.0,unfocus,0.00253543596425638
243,486.0,490.0,unfocus,0.0031360554674568423
244,488.0,492.0,unfocus,0.011555152189835318
245,490.0,494.0,unfocus,0.05820567987574036
246,492.0,496.0,unfocus,0.007132595936779929
247,494.0,498.0,unfocus,0.01107876542408102
248,496.0,500.0,unfocus,5.501442332536182e-06
249,498.0,502.0,unfocus,0.0041498658479170916
250,500.0,504.0,unfocus,0.008356280897517245
251,502.0,506.0,unfocus,0.15142632801138298
252,504.0,508.0,unfocus,0.31016973986883845
253,506.0,510.0,unfocus,0.07464667604239345
254,508.0,512.0,unfocus,0.033360074675703316
255,510.0,514.0,unfocus,0.11873482456499228
256,512.0,516.0,unfocus,1.2545324666714462e-05
257,514.0,518.0,unfocus,0.009693739249563736
258,516.0,520.0,focus,0.5724340294370022
259,518.0,522.0,focus,0.5846134244355691
260,520.0,524.0,unfocus,0.04105410318510977
261,522.0,526.0,unfocus,0.2202782275671917
262,524.0,528.0,unfocus,0.06388578036256806
263,526.0,530.0,unfocus,0.008479402595427891
264,528.0,532.0,unfocus,0.03425954422087706
265,530.0,534.0,unfocus,0.025061790675194408
266,532.0,536.0,unfocus,0.008167582386182934
267,534.0,538.0,unfocus,0.06450691293317065
268,536.0,540.0,unfocus,0.016309347765148384
269,538.0,542.0,unfocus,0.004479492232104809
270,540.0,544.0,unfocus,0.009426147100313146
271,542.0,546.0,unfocus,0.015244170769690934
272,544.0,548.0,unfocus,0.02362587878574471
273,546.0,550.0,unfocus,0.002642719504787375
274,548.0,552.0,unfocus,0.006394386812611419
275,550.0,554.0,unfocus,0.0036348170450720835
276,552.0,556.0,unfocus,0.01529125058431317
277,554.0,558.0,unfocus,0.009467131889575294
278,556.0,560.0,unfocus,0.004924669491467676
279,558.0,562.0,unfocus,0.007286072944415405
280,560.0,564.0,unfocus,0.004743913657988219
281,562.0,566.0,unfocus,0.009815032796579441
282,564.0,568.0,unfocus,0.06893771016884556
